4219408;-26.942598;-49.88683295;2020-09-01;2021-04-30
4219507;-26.87794015;-52.38603596;2020-09-01;2021-04-30
3157278;-21.9618635;-43.71229611;2020-09-01;2021-04-30
3157302;-21.243626;-43.52466861;2020-09-01;2021-04-30
4300034;-31.69407684;-54.18108586;2020-09-01;2021-04-30
3159209;-22.019591;-46.28813344;2020-09-01;2021-04-30
5218391;-17.277863;-49.22891169;2020-09-01;2021-04-30
5218508;-18.45339477;-50.56496931;2020-09-01;2021-04-30
3159308;-22.112826;-44.09449871;2020-09-01;2021-04-30
3159803;-18.9781055;-50.23614052;2020-09-01;2021-04-30
3123528;-20.1508685;-41.80083369;2020-09-01;2021-04-30
3104601;-21.32187986;-42.87247785;2020-09-01;2021-04-30
3104700;-18.216021;-41.25529392;2020-09-01;2021-04-30
3104809;-18.100727;-44.23254742;2020-09-01;2021-04-30
3162252;-16.8515375;-44.37661361;2020-09-01;2021-04-30
4309555;-29.54583444;-51.41766687;2020-09-01;2021-04-30
4310413;-27.92247349;-54.04527795;2020-09-01;2021-04-30
3304524;-22.47029244;-41.94161154;2020-09-01;2021-04-30
3306107;-22.2326955;-43.886489;2020-09-01;2021-04-30
2606002;-8.936680067;-36.50270344;2020-09-01;2021-04-30
4310603;-29.13771255;-56.39104017;2020-09-01;2021-04-30
3165503;-18.7806625;-42.4181666;2020-09-01;2021-04-30
3165560;-20.0818455;-42.83213391;2020-09-01;2021-04-30
5105903;-14.38797718;-55.76876658;2020-09-01;2021-04-30
5106000;-14.39119807;-56.69930775;2020-09-01;2021-04-30
4310876;-29.05153757;-53.00555344;2020-09-01;2021-04-30
3167400;-22.03641022;-45.80289272;2020-09-01;2021-04-30
3167509;-21.96443;-43.29882521;2020-09-01;2021-04-30
4304622;-28.17442158;-51.38015443;2020-09-01;2021-04-30
4311122;-28.95836222;-50.35749327;2020-09-01;2021-04-30
4311155;-28.74145681;-54.18265331;2020-09-01;2021-04-30
4311205;-29.2811575;-53.69815689;2020-09-01;2021-04-30
4300002;-31.09510499;-51.31925681;2020-09-01;2021-04-30
4300001;-32.88260875;-52.83846514;2020-09-01;2021-04-30
4311304;-28.198287;-51.57558131;2020-09-01;2021-04-30
3167608;-19.9999505;-42.04538085;2020-09-01;2021-04-30
4311502;-30.73257183;-54.53583874;2020-09-01;2021-04-30
4305009;-28.17672661;-54.0265589;2020-09-01;2021-04-30
3169505;-19.038689;-41.63450783;2020-09-01;2021-04-30
3169604;-18.572562;-48.72612953;2020-09-01;2021-04-30
3169703;-17.258957;-42.88413577;2020-09-01;2021-04-30
4305157;-27.62884788;-53.16029312;2020-09-01;2021-04-30
3170008;-16.365003;-44.84204737;2020-09-01;2021-04-30
3170057;-19.6662855;-42.06169542;2020-09-01;2021-04-30
